diff_LIX,diff_RIX,diff_REL,diff_KandelMoles,diff_Mesnager,diff_characters_per_word,diff_syll_per_word,diff_words_per_sentence,diff_sentences_per_paragraph,diff_type_token_ratio,diff_directspeech_ratio,diff_characters,diff_syllables,diff_words,diff_wordtypes,diff_sentences,diff_long_words,diff_complex_words,diff_complex_words_mes,diff_tobeverb,diff_auxverb,diff_conjunction,diff_preposition,diff_nominalization,diff_subordination,diff_article,diff_pronoun,diff_interrogative
-4.785714285714278,-2.0,7.864047619047653,7.902380952380938,-7.7460317460317505,-0.4523809523809525,-0.0654761904761904,-3.0,0.0,-0.005952380952381,0.0,-29.0,-7.0,-3.0,-3.0,0.0,-2.0,-4.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
4.83229813664596,1.0,-5.741428571428557,-4.880124223602493,1.541752933057282,0.2173913043478261,0.1055900621118011,-2.0,0.0,0.0310559006211179,0.0,-5.0,-1.0,-2.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.451612903225808,2.0,-7.122580645161307,-6.580645161290335,0.0,0.419354838709677,0.0967741935483872,0.0,0.0,-0.032258064516129,0.0,13.0,3.0,0.0,-1.0,0.0,2.0,1.0,0.0,-2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-11.629629629629632,-3.5,22.265925925925927,23.118518518518528,-8.691358024691354,-0.1148148148148147,-0.137037037037037,-12.0,0.0,0.0074074074074074,0.0,11.0,1.0,3.0,3.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-17.14285714285714,-3.0,15.224999999999994,17.25,-3.5714285714285765,-0.2357142857142857,0.0,-15.0,0.0,0.1071428571428571,0.0,-72.0,-21.0,-15.0,-9.0,0.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-4.319347319347322,-1.0,1.100337995338009,2.502214452214446,2.017871017871016,0.0372960372960378,0.0815850815850816,-7.0,0.0,0.0606060606060605,0.0,-30.0,-7.0,-7.0,-5.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0
-6.10526315789474,-2.0,10.257894736842104,10.326315789473654,-9.754385964912275,0.0842105263157897,-0.0842105263157892,-4.0,0.0,-0.0140350877192981,-1.0,-20.0,-8.0,-4.0,-4.0,0.0,-2.0,-1.0,-4.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
3.301075268817208,1.0,-3.2585483870967664,-2.798387096774192,2.6057347670250905,0.1666666666666669,0.0580645161290322,-1.0,0.0,-0.0032258064516128,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.729528535980144,-2.0,11.467059553349898,11.65570719602978,-3.899917287014059,-0.0930521091811416,-0.086848635235732,-5.0,0.0,0.0210918114143919,0.0,-25.0,-10.0,-5.0,-3.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
-11.38095238095238,-5.0,12.201666666666654,13.183333333333335,-3.396825396825392,-0.125,-0.0416666666666667,-9.0,0.0,-0.0773809523809523,0.0,15.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2380952380952408,-1.0,-4.034867724867695,-2.4544973544973345,0.4691358024691361,0.4867724867724865,0.1375661375661374,-6.0,0.0,0.0158730158730159,0.0,-22.0,-8.0,-6.0,-5.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0
6.856682769726248,0.5,-8.28111111111113,-7.226570048309156,2.3392377885131523,0.4653784219001613,0.1400966183574878,-2.0,0.0,0.0,0.0,-9.0,-3.0,-4.0,-4.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-9.833333333333345,-6.0,1.9433333333333564,4.76666666666668,-1.333333333333332,0.2000000000000001,0.1666666666666665,-14.0,0.0,-0.0083333333333334,0.0,-23.0,-5.0,-4.0,-4.0,1.0,-1.0,-1.0,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.0
-4.701754385964925,-2.0,6.384210526315783,6.747368421052613,-4.608187134502924,-0.1859649122807019,-0.0315789473684209,-4.0,0.0,0.0,0.0,-27.0,-7.0,-4.0,-4.0,0.0,-2.0,-1.0,-2.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
-4.495726495726501,-1.0,5.561239316239295,5.774786324786305,0.2820512820512775,-0.0534188034188032,-0.034188034188034,-3.0,0.0,-0.0106837606837606,0.0,-15.0,-6.0,-3.0,-3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0
-9.13586956521739,-2.0,7.534999999999982,8.871739130434804,-3.9057971014492736,0.2078804347826084,0.0217391304347827,-9.0,0.0,0.03125,0.0,-36.0,-13.0,-9.0,-8.0,0.0,-2.0,-1.0,-2.0,0.0,1.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,0.0
0.0118577075098826,0.0,3.7849999999999966,3.2847826086956786,-0.1936758893280625,-0.0849802371541494,-0.0652173913043479,1.0,0.0,-0.0830039525691699,0.0,3.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0
-4.111111111111107,-1.0,1.68203703703702,2.190740740740722,1.2222222222222214,0.0370370370370372,0.0185185185185186,-3.0,0.0,-0.0518518518518519,0.0,-12.0,-4.0,-3.0,-4.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-3.5714285714285694,-1.0,1.5729999999999933,2.089999999999989,0.7142857142857117,0.0228571428571431,0.02,-3.0,0.0,0.0628571428571429,0.0,-14.0,-4.0,-3.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
4.451086956521749,0.0,-2.065000000000012,0.0021739130435065,1.0760869565217384,0.9388586956521738,0.1521739130434782,-9.0,0.0,0.0692934782608695,0.0,-22.0,-10.0,-9.0,-6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,2.0,0.0,-1.0,0.0,0.0
-5.666666666666657,-2.0,2.131,3.030000000000016,2.7777777777777786,-0.126666666666666,0.0399999999999998,-5.0,0.0,-0.02,0.0,-30.0,-7.0,-5.0,-5.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0
-6.896103896103902,-2.0,10.900974025974053,12.830519480519456,-0.2640692640692599,0.2636363636363636,0.0311688311688311,-13.0,0.0,0.0571428571428571,0.0,-54.0,-19.0,-13.0,-11.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-3.0,-1.0,0.0,-2.0,0.0,0.0
6.25925925925926,0.5,-1.0567037037037323,-0.7640740740740597,-1.0246913580246932,0.4355555555555552,0.028148148148148,-1.0,0.0,0.0711111111111111,0.0,0.0,-3.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0
-6.764976958525345,-2.0,11.521751152073731,11.49400921658986,-2.930875576036861,-0.4092165898617512,-0.1013824884792626,-4.0,0.0,-0.0110599078341013,0.0,-32.0,-10.0,-4.0,-4.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
3.516129032258064,1.0,-0.8052150537634191,-0.5317204301075122,-2.053763440860209,0.2763440860215054,0.0247311827956988,-1.0,0.0,-0.0021505376344085,0.0,3.0,-1.0,-1.0,-1.0,0.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-5.905982905982896,-8.333333333333334,-2.131923076923087,2.91153846153847,6.578347578347575,1.5470085470085468,0.3461538461538462,-23.0,0.0,0.1538461538461538,0.0,-75.0,-25.0,-17.0,-13.0,2.0,-5.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,0.0,0.0
-1.823529411764703,-1.0,-9.726764705882331,-8.350000000000023,5.86274509803922,0.2441176470588235,0.1735294117647059,-3.0,0.0,-0.0088235294117646,0.0,-11.0,-2.0,-3.0,-3.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-8.166666666666664,0.7,14.847499999999982,12.974999999999994,-4.38888888888889,-1.1000000000000003,-0.25,3.5,0.0,0.0,-0.2,-45.0,-12.0,-5.0,-5.0,-3.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.050691244239637,0.0,0.7361290322580629,1.529032258064518,0.878648233486949,0.1032258064516131,0.0451612903225806,-4.0,0.0,0.0101382488479262,0.0,-16.0,-5.0,-4.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
-4.256410256410248,-1.0,-8.961538461538453,-7.4307692307692434,2.427350427350426,0.6948717948717951,0.1769230769230769,-4.0,0.0,-0.0153846153846154,0.0,-1.0,-1.0,-4.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-12.0,-4.0,14.643,14.590000000000003,-2.3333333333333286,-0.4199999999999999,-0.1300000000000001,-5.0,0.0,-0.02,0.0,-40.0,-13.0,-5.0,-5.0,0.0,-4.0,-3.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-14.494949494949497,-4.0,6.675505050505024,9.35101010101009,-5.673400673400671,0.2525252525252526,0.1161616161616163,-15.0,0.0,0.0959595959595959,0.0,-75.0,-22.0,-15.0,-11.0,0.0,-4.0,-1.0,-7.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0
-0.1805555555555571,0.0,-2.0733333333333235,-1.0666666666666629,1.6759259259259238,0.2604166666666669,0.0833333333333332,-4.0,0.0,0.0659722222222222,0.0,-12.0,-4.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
-7.872180451127818,-3.0,8.58161654135337,9.83872180451128,-5.75689223057644,0.1710526315789478,0.0075187969924812,-9.0,0.0,-0.0150375939849624,0.0,-44.0,-14.0,-9.0,-8.0,0.0,-3.0,-1.0,-4.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0
-7.443181818181813,-1.0,16.213636363636354,17.10227272727272,-1.628787878787879,0.1448863636363633,-0.0823863636363635,-10.0,0.0,0.065340909090909,0.0,-39.0,-14.0,-10.0,-7.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-4.0,-2.0,0.0,-1.0,0.0,0.0
4.642857142857146,3.0,-4.892857142857139,-6.642857142857139,-0.6349206349206327,-0.2380952380952381,-0.0714285714285716,10.0,0.0,0.0178571428571429,0.0,-30.0,-10.0,-4.0,-3.0,-1.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-14.432748538011694,-3.0,13.28491228070176,13.971929824561414,-4.8758934372969485,-0.1598440545808968,-0.0701754385964912,-8.0,0.0,0.0428849902534113,0.0,-38.0,-12.0,-8.0,-6.0,0.0,-3.0,0.0,-3.0,1.0,0.0,0.0,-3.0,-1.0,0.0,0.0,-1.0,0.0
-12.393665158371036,-3.0,11.133190045248869,12.196153846153848,-1.4917043740573137,-0.1357466063348411,-0.0271493212669684,-9.0,0.0,0.0769230769230768,0.0,-48.0,-15.0,-9.0,-7.0,0.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,0.0
-0.318181818181813,-1.0,2.744545454545431,3.809090909090912,-1.2424242424242422,0.2386363636363633,0.0454545454545454,-6.0,0.0,0.1363636363636363,0.0,-24.0,-8.0,-6.0,-3.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,-3.0,-1.0,0.0,1.0,0.0,0.0
-10.991452991452997,-3.0,2.772991452991434,4.259829059829087,-3.236467236467238,0.0213675213675212,0.0726495726495726,-8.0,0.0,-0.0341880341880342,0.0,-43.0,-11.0,-8.0,-8.0,0.0,-3.0,-1.0,-2.0,-2.0,0.0,1.0,-2.0,-1.0,0.0,0.0,-1.0,0.0
14.285714285714285,2.0,-23.65714285714286,-21.85714285714286,-9.523809523809526,1.3571428571428568,0.3214285714285716,0.0,0.0,0.2857142857142857,-1.0,-37.0,-16.0,-14.0,-6.0,-1.0,-1.0,-1.0,-7.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
12.177944862155384,4.666666666666666,-16.359110275689233,-16.741478696741865,-3.96073517126149,0.2105263157894734,0.1165413533834587,7.666666666666667,0.0,0.0,-0.6666666666666666,-31.0,-11.0,-5.0,-5.0,-2.0,-2.0,-2.0,-4.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
-2.6666666666666643,-1.0,3.636666666666642,4.633333333333326,-3.1111111111111107,-0.1166666666666662,0.0333333333333334,-6.0,0.0,-0.0333333333333333,0.0,-33.0,-9.0,-6.0,-6.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
1.5555555555555571,-1.0,-5.286031746031767,-4.034920634920638,9.777777777777771,0.6031746031746037,0.1269841269841272,-4.0,0.0,0.0396825396825397,0.0,-16.0,-6.0,-4.0,-3.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
-2.333333333333336,-1.0,-8.206666666666663,-6.7333333333333485,5.888888888888889,0.4666666666666668,0.1666666666666667,-4.0,0.0,-0.025,0.0,-10.0,-3.0,-4.0,-4.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
-4.333333333333329,-1.0,1.1833333333333087,2.3666666666666742,2.4444444444444464,0.2166666666666667,0.0666666666666666,-6.0,0.0,0.0499999999999999,0.0,-22.0,-7.0,-6.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0
-7.76021080368907,-1.0,12.283333333333331,13.47101449275361,0.1800614844093111,-0.0974967061923584,-0.0289855072463767,-10.0,0.0,0.0342555994729907,0.0,-48.0,-14.0,-10.0,-8.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-2.315904139433542,-1.0,2.4548910675381137,3.753703703703693,0.2084241103848931,0.3028322440087141,0.0631808278867103,-7.0,0.0,0.0577342047930283,0.0,-26.0,-9.0,-7.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
1.826086956521749,0.0,-10.00200000000001,-8.816521739130437,4.086956521739133,0.3808695652173917,0.1634782608695655,-2.0,0.0,-0.0139130434782608,0.0,-3.0,0.0,-2.0,-2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.072463768115938,-2.0,21.25277777777777,20.69685990338165,-7.94685990338164,-0.5217391304347823,-0.2198067632850242,-5.0,0.0,-0.0483091787439613,0.0,-32.0,-12.0,-5.0,-5.0,0.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
0.0822510822510835,0.0,-0.4187662337662488,-0.1746753246753059,0.3881673881673926,0.0367965367965368,0.0194805194805194,-1.0,0.0,-0.0064935064935065,0.0,-4.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-21.31127450980392,-7.333333333333334,20.70686274509804,24.083333333333343,-6.55228758169935,0.1985294117647056,0.0404411764705883,-23.333333333333336,0.0,0.056985294117647,0.0,-4.0,-2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0
-9.0,-2.0,2.8669999999999902,3.7099999999999937,1.666666666666668,-0.0699999999999994,0.03,-5.0,0.0,0.1499999999999999,0.0,-24.0,-6.0,-5.0,-1.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5108695652173907,0.0,10.104999999999976,10.821739130434764,-5.0507246376811565,0.0135869565217392,-0.0407608695652172,-7.0,0.0,0.0679347826086956,0.0,-36.0,-11.0,-7.0,-5.0,0.0,0.0,-2.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
-13.560794044665016,-4.0,13.019416873449131,13.089950372208436,-2.245657568238208,-0.5471464019851116,-0.1079404466501239,-5.0,0.0,-0.0310173697270471,0.0,-41.0,-12.0,-5.0,-5.0,0.0,-4.0,-3.0,-2.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0
-4.151515151515149,-0.8333333333333335,1.6992424242424278,2.0651515151514985,-9.262626262626258,0.0636363636363634,0.0090909090909092,-2.333333333333333,0.0,0.0454545454545454,-0.6666666666666666,-55.0,-19.0,-12.0,-11.0,-1.0,-4.0,-2.0,-4.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
-3.2318840579710155,-1.0,2.518333333333331,3.812318840579721,5.299516908212553,0.3478260869565215,0.0623188405797101,-7.0,0.0,0.0797101449275361,0.0,-27.0,-10.0,-7.0,-4.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-3.0,-1.0,0.0,-1.0,0.0,1.0
0.1083743842364555,0.0,-0.797807881773366,-0.5248768472906278,-2.221674876847296,0.1453201970443354,0.024630541871921,-1.0,0.0,0.0332512315270936,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
0.0869565217391254,0.0,-3.7299999999999898,-3.0217391304347814,3.391304347826086,0.241739130434782,0.0782608695652173,-2.0,0.0,-0.0104347826086956,0.0,-3.0,-1.0,-2.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-3.309178743961347,-1.0,3.47499999999998,4.271739130434781,-4.243156199677937,0.1062801932367154,0.0217391304347827,-5.0,0.0,-0.0241545893719806,0.0,-22.0,-7.0,-5.0,-5.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
-0.0740740740740761,0.0,-7.808962962962965,-7.639259259259276,4.02469135802469,0.0874074074074071,0.0785185185185186,2.0,0.0,0.0888888888888888,0.0,11.0,5.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5809018567639228,0.0,1.190358090185697,1.736472148541111,0.8567639257294388,0.0915119363395229,0.0251989389920423,-3.0,0.0,-0.0424403183023872,0.0,-12.0,-4.0,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0769230769230766,0.0,0.0,0.0,-0.0384615384615384,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.854679802955658,-5.5,15.787229064039394,17.45110837438422,-2.857963875205254,-0.2635467980295569,-0.0283251231527092,-13.5,0.0,-0.0295566502463053,0.0,-2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
-1.5277777777777786,0.0,-6.595370370370389,-5.032407407407419,3.5030864197530853,0.4456018518518521,0.1585648148148148,-5.0,0.0,0.0393518518518518,0.0,-10.0,-4.0,-5.0,-3.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,0.0
-0.3416149068323051,0.0,0.8464285714285467,1.8431677018633508,-1.4596273291925463,0.3975155279503104,0.0574534161490685,-5.0,0.0,0.0916149068322981,0.0,-13.0,-6.0,-5.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0
7.850877192982466,2.0,-11.208333333333345,-11.416666666666655,1.228070175438596,0.1293859649122808,0.0833333333333332,5.0,0.0,0.1162280701754386,0.0,-68.0,-19.0,-14.0,-9.0,-1.0,-3.0,-1.0,-2.0,0.0,0.0,1.0,-3.0,-1.0,0.0,-4.0,-1.0,0.0
-0.0238095238095183,0.0,4.359285714285747,4.664285714285711,0.9841269841269842,0.0476190476190474,-0.017857142857143,-3.0,0.0,0.0297619047619047,0.0,-13.0,-5.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4824561403508767,0.0,-2.1881578947368183,-0.9605263157894656,1.988304093567248,0.1754385964912277,0.0986842105263157,-5.0,0.0,0.0,0.0,-20.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
1.205882352941174,0.0,-3.0438235294117817,-2.5999999999999943,-3.029411764705884,0.069852941176471,0.0551470588235294,-1.0,0.0,-0.0036764705882352,0.0,-5.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
2.090909090909093,0.0,1.0263636363636266,1.3727272727273032,1.1515151515151525,0.1363636363636367,0.0136363636363634,-2.0,0.0,-0.0636363636363636,0.0,-7.0,-3.0,-2.0,-3.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-0.0118577075098826,0.0,2.615000000000024,2.628260869565196,-2.7048748353096173,-0.0790513833992099,-0.0217391304347827,-1.0,0.0,-0.0059288537549406,0.0,-6.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.023809523809526,1.5,-10.284404761904767,-9.820238095238125,2.087301587301587,0.0833333333333339,0.119047619047619,1.5,0.0,0.0119047619047618,0.0,-38.0,-11.0,-9.0,-8.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0
-2.238095238095241,-2.0,5.352619047619044,6.430952380952391,5.603174603174601,0.0,0.0238095238095237,-7.0,0.0,0.0952380952380952,0.0,-36.0,-10.0,-7.0,-5.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,1.0,0.0
-1.5925925925925952,0.0,6.40907407407407,7.831481481481518,-0.5308641975308639,0.5555555555555562,0.0370370370370369,-9.0,0.0,0.037037037037037,0.0,-29.0,-12.0,-9.0,-8.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
8.388888888888886,2.5,-13.43316666666668,-13.578333333333331,-0.3888888888888893,0.3977777777777778,0.1066666666666666,5.5,0.0,0.0644444444444444,0.0,-27.0,-9.0,-7.0,-5.0,-1.0,-2.0,-1.0,-2.0,0.0,0.0,1.0,-4.0,0.0,0.0,-1.0,0.0,0.0
3.823529411764703,-1.0,0.0240196078431438,1.0833333333333428,2.5816993464052302,0.5196078431372548,0.0686274509803921,-5.0,0.0,-0.0245098039215686,0.0,-22.0,-8.0,-5.0,-5.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
0.3071895424836626,0.0,-0.6686601307189477,-0.4055555555555798,0.102396514161219,0.0392156862745096,0.0228758169934641,-1.0,0.0,-0.0032679738562091,0.0,-4.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1.7619047619047663,0.0,2.460873015873005,2.910317460317472,0.5873015873015852,0.1666666666666669,0.0079365079365079,-3.0,0.0,-0.0158730158730159,0.0,-12.0,-4.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-8.524886877828052,-2.0,5.059095022624433,5.523076923076943,-3.143288084464558,-0.2986425339366514,-0.0135746606334841,-4.0,0.0,0.0,0.0,-26.0,-7.0,-4.0,-4.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
5.0,1.0,-14.720000000000011,-13.600000000000025,3.333333333333336,0.4000000000000003,0.2000000000000001,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.882352941176464,-1.0,21.64705882352941,20.0,-7.84313725490196,-0.4117647058823523,-0.2941176470588236,0.0,0.0,0.0,0.0,-7.0,-5.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.345454545454544,-3.09090909090908,3.030303030303028,-0.1818181818181816,0.0454545454545454,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0909090909090908,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
