diff_LIX,diff_RIX,diff_REL,diff_KandelMoles,diff_Mesnager,diff_characters_per_word,diff_syll_per_word,diff_words_per_sentence,diff_sentences_per_paragraph,diff_type_token_ratio,diff_directspeech_ratio,diff_characters,diff_syllables,diff_words,diff_wordtypes,diff_sentences,diff_long_words,diff_complex_words,diff_complex_words_mes,diff_tobeverb,diff_auxverb,diff_conjunction,diff_preposition,diff_nominalization,diff_subordination,diff_article,diff_pronoun,diff_interrogative
-4.463203463203463,-1.0,-0.4187662337662488,-0.1746753246753059,3.5627705627705666,-0.2987012987012987,0.0194805194805194,-1.0,0.0,0.0454545454545454,0.0,-11.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
-13.304347826086955,-3.0,15.47,14.717391304347814,-8.202898550724637,-0.5999999999999996,-0.1826086956521737,-2.0,0.0,-0.0139130434782608,0.0,-23.0,-7.0,-2.0,-2.0,0.0,-3.0,-2.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.0
7.692307692307686,1.0,-5.661538461538441,-5.230769230769198,-5.128205128205128,0.3076923076923075,0.0769230769230766,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8611111111111143,0.0,-3.592222222222219,-2.89444444444446,1.6481481481481453,0.4166666666666669,0.0763888888888888,-2.0,0.0,0.0,0.0,-4.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
-11.845238095238097,-3.0,2.446428571428555,3.3214285714285694,-0.873015873015877,-0.208333333333333,0.0357142857142858,-5.0,0.0,-0.0297619047619047,0.0,-30.0,-8.0,-5.0,-5.0,0.0,-3.0,0.0,-1.0,0.0,0.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0
-8.211180124223603,-2.0,4.7728571428571485,4.834161490683215,1.2657004830917842,-0.316770186335404,-0.0372670807453416,-2.0,0.0,0.0,0.0,-17.0,-4.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.82142857142857,-3.0,6.827380952380935,7.36904761904762,-0.873015873015877,-0.1815476190476186,-0.0238095238095237,-5.0,0.0,-0.0148809523809523,0.0,-26.0,-8.0,-5.0,-5.0,0.0,-3.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0
2.3333333333333286,-1.0,6.090000000000003,6.899999999999977,-3.851851851851855,0.3055555555555562,0.0,-6.0,0.0,0.0555555555555555,0.0,-24.0,-9.0,-6.0,-5.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
-14.594405594405591,-4.0,27.663671328671327,27.46888111888116,-5.797202797202793,-0.4335664335664333,-0.2517482517482519,-9.0,0.0,0.0909090909090909,0.0,-49.0,-18.0,-9.0,-7.0,0.0,-4.0,-5.0,-3.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0
0.1695906432748515,0.0,7.040730994152042,6.717251461988326,-3.257309941520468,0.2456140350877191,-0.0818713450292398,-1.0,0.0,-0.0555555555555555,0.0,0.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3.357142857142854,0.0,-5.855714285714299,-4.98571428571428,2.904761904761901,0.4553571428571432,0.1071428571428572,-2.0,0.0,0.0,0.0,-5.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-0.8325791855203661,-1.0,-3.5997285067873293,-2.476923076923057,-2.8416289592760187,0.0542986425339364,0.1040723981900453,-4.0,0.0,0.0,0.0,-20.0,-5.0,-4.0,-4.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
-13.27777777777778,-2.5,10.162055555555582,10.556111111111107,-2.8703703703703702,-0.7288888888888891,-0.0622222222222224,-5.5,0.0,-0.0266666666666666,0.0,16.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
-13.952380952380956,-5.75,19.493214285714306,22.36071428571428,-1.674603174603174,0.6011904761904763,0.0178571428571427,-20.5,0.0,0.0952380952380952,0.0,-37.0,-16.0,-10.0,-7.0,3.0,-2.0,-3.0,-1.0,-1.0,0.0,0.0,-3.0,-2.0,0.0,-2.0,0.0,0.0
-14.65297906602254,-4.0,17.701759259259276,18.371054750402564,-4.884326355340848,-0.3961352657004831,-0.1095008051529791,-9.5,0.0,-0.0112721417069243,0.0,10.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-14.07692307692308,-3.0,17.015256410256413,18.055128205128227,-10.162393162393164,-0.2230769230769231,-0.0794871794871796,-11.0,0.0,0.0487179487179487,0.0,-52.0,-16.0,-11.0,-9.0,0.0,-3.0,-1.0,-4.0,0.0,0.0,0.0,-3.0,0.0,0.0,-1.0,0.0,0.0
6.991452991452995,1.5,4.432307692307688,3.2461538461538595,7.03133903133903,-0.1196581196581201,-0.1153846153846154,4.0,0.0,0.1111111111111111,0.0,-26.0,-9.0,-5.0,-3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,1.0,0.0
-9.06060606060606,-3.0,8.8837878787879,11.674242424242436,2.131313131313135,0.3954545454545455,0.1045454545454545,-16.333333333333332,0.0,0.009090909090909,0.3333333333333333,-33.0,-11.0,-9.0,-8.0,2.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
-0.1363636363636331,1.0,3.138409090909107,2.1568181818181813,-2.8737373737373737,0.2424242424242422,-0.0909090909090908,3.5,0.0,0.0,0.0,-20.0,-9.0,-4.0,-4.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
-5.047619047619051,-1.0,8.19285714285715,8.842857142857156,-3.9047619047619015,0.0380952380952388,-0.0285714285714286,-6.0,0.0,0.0952380952380952,0.0,-24.0,-9.0,-6.0,-4.0,0.0,-1.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
-3.7037037037037024,-1.0,0.0,0.0,-2.469135802469136,-0.1481481481481479,0.0,0.0,0.0,-0.037037037037037,0.0,-4.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-4.521008403361343,-0.5,8.421036414565819,8.204761904761881,0.0802987861811388,-0.0700280112044819,-0.0868347338935573,-2.0,0.0,0.0840336134453781,0.0,-17.0,-7.0,-4.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
-1.5465587044534317,-1.0,9.36773279352228,9.928340080971664,-5.778677462887991,0.0728744939271255,-0.0445344129554656,-6.0,0.0,0.1052631578947368,0.0,-30.0,-11.0,-6.0,-4.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,0.0
4.597285067873315,-1.0,-1.9345701357466112,-0.9384615384615244,6.208144796380093,0.6832579185520364,0.0814479638009051,-4.0,0.0,0.0,0.0,-17.0,-6.0,-4.0,-4.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
6.75,0.0,-14.1057142857143,-10.485714285714309,0.7619047619047663,0.9642857142857144,0.3571428571428572,-12.0,0.0,0.2142857142857143,0.0,-33.0,-11.0,-12.0,-6.0,0.0,0.0,2.0,-4.0,0.0,0.0,1.0,-2.0,0.0,-2.0,0.0,0.0,0.0
-9.058823529411768,-2.0,10.40019607843135,10.033333333333331,-2.4967320261437926,-0.4078431372549023,-0.1137254901960782,-2.0,0.0,0.0,0.0,-18.0,-5.0,-2.0,-2.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
-7.505050505050505,-2.0,17.141363636363664,17.322727272727263,2.3804713804713806,-0.6212121212121211,-0.1363636363636364,-7.0,0.0,0.0555555555555555,0.0,-43.0,-12.0,-7.0,-6.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
-4.272727272727273,-1.0,-4.660909090909115,-3.8818181818181614,0.2424242424242422,0.1227272727272721,0.0909090909090908,-2.0,0.0,0.0318181818181817,0.0,-6.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-8.39473684210526,-4.0,7.558552631578976,9.21184210526316,-2.798245614035089,0.3526315789473679,0.0421052631578946,-10.5,0.0,0.15,0.0,1.0,-1.0,-1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,0.0,1.0,0.0
7.0,0.0,-9.221666666666664,-7.883333333333326,4.555555555555557,0.7666666666666666,0.1666666666666665,-3.0,0.0,0.0,0.0,-8.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0
-8.142857142857146,-3.0,3.46142857142857,4.471428571428575,-2.0,-0.1357142857142852,0.0357142857142858,-6.0,0.0,0.0,0.0,-34.0,-10.0,-6.0,-6.0,0.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0
-11.0,-2.0,7.930000000000007,8.599999999999994,-5.333333333333329,-0.1375000000000001,-0.0249999999999999,-6.0,0.0,0.1875,0.0,-34.0,-10.0,-6.0,-3.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
0.2727272727272734,0.0,6.658090909090916,6.788181818181812,-2.212121212121211,-0.3563636363636364,-0.049090909090909,-3.0,0.0,0.0799999999999999,0.0,-22.0,-6.0,-3.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,0.0,0.0
-14.833333333333332,-2.0,29.067166666666665,27.598333333333343,-8.722222222222225,-0.7377777777777776,-0.3466666666666667,-3.5,0.0,-0.0311111111111112,0.0,-48.0,-18.0,-7.0,-7.0,0.0,-4.0,-3.0,-4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
-15.096866096866094,-4.0,11.35650997150995,10.280199430199431,-7.643874643874646,-0.4358974358974361,-0.168091168091168,1.0,0.0,0.0056980056980057,0.0,-7.0,-3.0,1.0,1.0,0.0,-4.0,-1.0,-3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
0.0175438596491304,-1.0,-13.8774561403509,-11.33596491228073,-8.766081871345026,0.6140350877192988,0.2850877192982457,-7.0,0.0,0.0526315789473684,0.0,-28.0,-8.0,-7.0,-6.0,0.0,-1.0,-1.0,-3.0,1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,0.0,0.0
1.9342105263157947,0.0,-6.397105263157897,-5.273684210526341,2.2894736842105274,0.4440789473684212,0.1282894736842106,-3.0,0.0,0.0,0.0,-9.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1857707509881478,0.0,2.4695454545454822,2.49387351778654,-2.7048748353096173,-0.1324110671936762,-0.0197628458498024,-1.0,0.0,-0.0039525691699604,0.0,-7.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
4.333333333333336,0.0,-0.0529999999999972,2.7099999999999937,1.6666666666666643,0.8999999999999999,0.1799999999999999,-13.0,0.0,0.12,0.0,-36.0,-15.0,-13.0,-10.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,1.0,0.0
-0.8148148148148167,0.0,-3.146111111111111,-0.5722222222222086,3.2777777777777786,0.6157407407407405,0.1944444444444444,-11.0,0.0,0.1111111111111111,0.0,-37.0,-14.0,-11.0,-8.0,0.0,0.0,-2.0,-2.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0
-4.557312252964422,-1.0,5.815000000000026,5.584782608695633,-2.573122529644269,-0.0138339920948622,-0.0652173913043479,-1.0,0.0,0.0,0.0,-5.0,-3.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-10.233716475095786,-1.0,1.8592528735632072,4.052298850574729,2.8467432950191576,0.3946360153256707,0.1264367816091953,-11.0,0.0,0.0268199233716475,0.0,-35.0,-11.0,-11.0,-9.0,0.0,-1.0,0.0,1.0,0.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0
0.8382352941176521,0.0,-1.1497058823529471,-0.8499999999999943,0.4019607843137258,-0.0477941176470588,0.0294117647058822,-1.0,0.0,0.0,0.0,-6.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
8.166666666666664,1.0,1.9350000000000025,2.0,0.2222222222222232,-0.0083333333333337,-0.0124999999999999,-1.0,0.0,-0.0666666666666666,0.0,-5.0,-2.0,-1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-3.181818181818187,-1.0,-0.8357272727272687,-0.1354545454545643,2.2727272727272734,0.1363636363636367,0.0527272727272727,-3.0,0.0,0.0345454545454545,0.0,-12.0,-4.0,-3.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
-11.209486166007904,-2.0,9.99818181818182,11.784189723320123,-3.2094861660079026,-0.0217391304347822,0.0296442687747036,-12.0,0.0,-0.0039525691699604,0.0,-5.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-0.002849002849004,0.0,-0.767336182336166,-0.4967236467236375,2.705603038936374,-0.0569800569800564,0.0242165242165242,-1.0,0.0,-0.0042735042735042,0.0,-6.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0
-0.0238095238095183,0.0,-0.4597619047618906,0.2119047619047478,-2.1904761904761934,0.3452380952380949,0.0476190476190476,-3.0,0.0,-0.005952380952381,0.0,-6.0,-3.0,-3.0,-3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.352941176470587,0.0,5.69552941176471,6.959999999999994,-0.3137254901960773,0.1788235294117646,0.0329411764705882,-8.0,0.0,0.0823529411764705,0.0,-28.0,-10.0,-8.0,-5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0
-14.53846153846154,-3.0,23.56807692307692,22.41153846153847,-8.692307692307693,-0.615384615384615,-0.2788461538461537,-3.0,0.0,-0.0432692307692307,0.0,-29.0,-10.0,-3.0,-3.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.296783625730988,1.75,-7.111410818713466,-7.472295321637432,2.391325536062382,-0.0760233918128658,0.0380116959064329,4.25,0.0,0.0,0.0,-7.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-6.024767801857585,-1.0,-0.7043653250774042,-0.2263157894736878,-6.4458204334365305,-0.0619195046439626,0.0371517027863776,-2.0,0.0,0.0,0.0,-10.0,-2.0,-2.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0075187969924857,0.0,-2.765989974937341,-2.1310776942355574,-2.1704260651629106,0.1904761904761907,0.0651629072681703,-2.0,0.0,0.037593984962406,0.0,-6.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.484848484848477,-2.0,-1.816212121212132,-0.1924242424242379,0.2929292929292941,0.2212121212121207,0.1212121212121213,-7.0,0.0,-0.0424242424242423,0.0,-32.0,-9.0,-7.0,-7.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-17.047619047619047,-2.0,19.50357142857144,20.778571428571425,-4.968253968253967,-0.2619047619047618,-0.0857142857142858,-13.0,0.0,0.0357142857142857,0.0,-55.0,-18.0,-13.0,-12.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0
26.05847953216374,2.666666666666667,-37.13941520467834,-34.87953216374267,5.177387914230019,1.6374269005847948,0.4678362573099415,2.666666666666667,0.0,0.0467836257309941,-0.3333333333333333,-30.0,-10.0,-10.0,-8.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
-3.206349206349209,-1.0,2.307619047619042,2.98095238095236,-0.2751322751322753,-0.1031746031746037,0.0238095238095239,-4.0,0.0,-0.0158730158730158,0.0,-21.0,-5.0,-4.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-8.977272727272727,-2.0,13.020454545454555,13.090909090909092,-2.045454545454545,-0.3181818181818183,-0.1079545454545454,-5.0,0.0,0.0625,0.0,-31.0,-9.0,-5.0,-4.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
-11.764705882352928,-2.0,34.63529411764705,32.0,-11.764705882352942,-1.1764705882352944,-0.4705882352941175,0.0,0.0,0.0,0.0,-20.0,-8.0,0.0,0.0,0.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
4.410256410256416,1.0,-8.113589743589799,-7.071794871794879,0.6153846153846132,0.4391025641025639,0.137820512820513,-2.0,0.0,-0.0064102564102564,0.0,1.0,0.0,-2.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0952380952380949,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-11.333333333333332,-2.0,11.800000000000011,12.599999999999994,-7.111111111111109,-0.3833333333333333,-0.05,-8.0,0.0,0.05,0.0,-39.0,-13.0,-8.0,-7.0,0.0,-2.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-4.61904761904762,-1.0,0.9716666666666498,2.3833333333333115,2.4285714285714306,0.3571428571428576,0.0833333333333334,-7.0,0.0,0.0,0.0,-21.0,-8.0,-7.0,-6.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
6.771929824561404,1.0,-10.513358395989982,-9.28897243107768,4.847117794486213,0.5588972431077694,0.1704260651629072,-2.0,0.0,0.0476190476190476,0.0,1.0,0.0,-2.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0
0.1666666666666643,-1.0,-3.606666666666669,-2.4833333333333485,0.0555555555555571,0.2916666666666669,0.1041666666666667,-4.0,0.0,0.0416666666666666,0.0,-17.0,-5.0,-4.0,-3.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0
1.3333333333333357,0.0,-1.2411111111111095,-0.7222222222222143,1.1851851851851904,0.177777777777778,0.0444444444444445,-2.0,0.0,0.0,0.0,-6.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-9.727272727272728,-2.0,10.896515151515132,11.553030303030312,-2.737373737373737,-0.1060606060606055,-0.0515151515151515,-7.0,0.0,0.0454545454545454,0.0,-35.0,-10.0,-7.0,-6.0,0.0,-2.0,0.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
5.843137254901976,0.0,-2.8766666666666936,-2.2333333333333485,1.9477124183006536,0.1647058823529414,0.0666666666666668,-2.0,0.0,0.0,0.0,-10.0,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
-8.649350649350652,-3.0,10.98753246753246,11.849350649350685,-11.757575757575756,-0.0324675324675327,-0.038961038961039,-8.0,0.0,0.0,-1.0,-39.0,-14.0,-8.0,-8.0,0.0,-3.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
-9.590570719602972,-2.0,10.919168734491336,11.149503722084376,-3.486352357320097,0.0521091811414389,-0.0794044665012407,-5.0,0.0,0.0198511166253102,0.0,-18.0,-9.0,-5.0,-4.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
-10.871459694989106,-2.0,16.884640522875813,17.722222222222214,-3.914306463326071,-0.0827886710239651,-0.0915032679738561,-10.0,0.0,0.0152505446623093,0.0,-44.0,-16.0,-10.0,-9.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
-6.514161220043576,-2.0,8.86721132897604,10.31481481481481,2.4763979665940425,0.3115468409586057,0.0174291938997821,-10.0,0.0,0.074074074074074,1.0,-41.0,-16.0,-10.0,-8.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0
5.151515151515149,0.0,-8.807575757575776,-6.015151515151516,6.767676767676768,0.4015151515151514,0.2575757575757575,-10.0,0.0,0.0,0.0,-42.0,-11.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,-3.0,0.0,0.0
-8.040404040404034,-2.0,12.237777777777753,12.15555555555558,-3.353535353535353,-0.0606060606060605,-0.1111111111111111,-4.0,0.0,0.0909090909090909,0.0,-20.0,-8.0,-4.0,-2.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,-1.0,1.0,1.0,0.0,-2.0,0.0,0.0
-15.294117647058826,-3.0,4.353431372549011,5.083333333333343,2.5816993464052302,-0.1078431372549024,0.0098039215686274,-5.0,0.0,0.034313725490196,0.0,-26.0,-9.0,-5.0,-4.0,0.0,-3.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
1.6666666666666643,-1.0,4.016666666666652,5.833333333333343,-6.666666666666671,0.5333333333333332,0.0833333333333332,-10.0,0.0,-0.0166666666666667,0.0,-34.0,-14.0,-10.0,-9.0,0.0,-1.0,-1.0,-3.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-3.0,0.0,0.0
-3.176470588235297,-1.0,0.5868627450980313,0.9666666666666686,-1.4509803921568611,0.3803921568627455,0.019607843137255,-2.0,0.0,-0.0078431372549019,0.0,-5.0,-3.0,-2.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
4.777777777777779,1.0,0.2356666666666598,1.7033333333333474,4.481481481481481,0.4199999999999999,0.0933333333333332,-7.0,0.0,0.0244444444444443,0.0,-21.0,-7.0,-7.0,-6.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,0.0,0.0
2.363636363636367,-1.0,8.800454545454556,10.040909090909082,-0.8787878787878771,0.1636363636363631,0.0045454545454546,-9.0,0.0,-0.0409090909090908,0.0,-36.0,-13.0,-9.0,-9.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
-7.083333333333336,-2.0,5.732142857142847,6.357142857142861,0.1190476190476168,0.2410714285714288,-0.0089285714285713,-5.0,0.0,0.0327380952380952,0.0,-19.0,-8.0,-5.0,-4.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,0.0
-17.111111111111114,-4.0,4.045555555555552,5.011111111111106,-12.185185185185189,-0.4722222222222223,0.0277777777777779,-6.0,0.0,0.0,0.0,-39.0,-9.0,-6.0,-6.0,0.0,-4.0,0.0,-5.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0
-6.84615384615384,-2.0,-0.3519230769231001,0.3115384615384187,-1.512820512820511,0.5384615384615383,0.0461538461538464,-3.0,0.0,0.0,0.0,-14.0,-6.0,-3.0,-3.0,0.0,-2.0,-1.0,-1.0,1.0,0.0,0.0,-2.0,-1.0,1.0,-1.0,0.0,0.0
-6.0,-2.0,-1.6204761904761824,-0.2238095238095212,-3.2698412698412724,0.2476190476190476,0.1047619047619048,-6.0,0.0,0.2380952380952381,0.0,-28.0,-9.0,-6.0,-1.0,0.0,-2.0,-1.0,-2.0,-2.0,0.0,1.0,-2.0,-1.0,0.0,-2.0,0.0,0.0
23.58823529411765,1.0,-43.98205882352943,-39.14999999999998,15.313725490196076,2.3764705882352946,0.6941176470588235,-7.0,0.0,0.0588235294117647,0.0,-10.0,-5.0,-7.0,-6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,0.0
-10.166666666666668,-1.0,8.13444444444444,8.788888888888877,-3.851851851851853,-0.3055555555555558,-0.0277777777777776,-6.0,0.0,0.111111111111111,0.0,-27.0,-7.0,-6.0,-3.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,-1.0,0.0
